customer_id,customer_type,signup_date
2068,frequent,2025-05-25
2069,frequent,2025-04-14
2070,occasional,2025-02-09
2071,occasional,2025-01-19
2072,occasional,2025-03-08
2073,frequent,2025-03-23
2074,occasional,2025-03-05
2075,occasional,2025-03-24
2076,occasional,2025-02-16
2077,frequent,2025-01-06
2078,occasional,2025-01-16
2079,occasional,2025-05-26
2080,occasional,2025-06-29
2081,frequent,2025-06-25
2082,frequent,2025-06-20
2083,occasional,2025-02-08
2084,occasional,2025-06-26
2085,occasional,2025-04-23
2086,occasional,2025-05-20
2087,frequent,2025-05-18
2088,occasional,2025-03-12
2089,occasional,2025-04-20
2090,occasional,2025-02-24
2091,occasional,2025-05-09
2092,occasional,2025-02-18
2093,frequent,2025-06-13
2094,occasional,2025-01-21
2095,frequent,2025-02-06
2096,occasional,2025-04-26
2097,occasional,2025-01-24
2098,occasional,2025-02-24
2099,occasional,2025-01-25
2100,occasional,2025-05-15
2101,occasional,2025-05-07
2102,occasional,2025-04-03
2103,frequent,2025-04-04
2104,occasional,2025-03-12
2105,occasional,2025-05-02
2106,occasional,2025-01-24
2107,occasional,2025-01-11
2108,occasional,2025-03-14
2109,frequent,2025-01-12
2110,occasional,2025-02-04
2111,frequent,2025-05-21
2112,frequent,2025-01-23
2113,frequent,2025-03-24
2114,occasional,2025-06-16
2115,occasional,2025-03-29
2116,frequent,2025-03-21
2117,occasional,2025-04-07
2118,occasional,2025-05-20
2119,frequent,2025-02-03
2120,occasional,2025-03-16
2121,occasional,2025-06-08
2122,occasional,2025-05-08
2123,occasional,2025-05-21
2124,occasional,2025-01-31
2125,occasional,2025-05-10
2126,occasional,2025-04-13
2127,occasional,2025-01-15
2128,frequent,2025-02-26
2129,occasional,2025-03-16
2130,occasional,2025-02-03
2131,frequent,2025-04-13
2132,frequent,2025-03-16
2133,occasional,2025-01-29
2134,occasional,2025-01-16
2135,occasional,2025-06-16
2136,occasional,2025-03-18
2137,frequent,2025-02-06
2138,occasional,2025-03-22
2139,frequent,2025-05-29
2140,occasional,2025-06-21
2141,occasional,2025-05-04
2142,occasional,2025-01-19
2143,occasional,2025-04-12
2144,occasional,2025-05-16
2145,occasional,2025-03-18
2146,occasional,2025-02-10
2147,occasional,2025-03-02
2148,occasional,2025-01-26
2149,occasional,2025-03-12
2150,occasional,2025-04-13
2151,occasional,2025-03-11
2152,frequent,2025-04-17
2153,occasional,2025-06-06
2154,occasional,2025-04-17
2155,frequent,2025-04-13
2156,frequent,2025-01-19
2157,frequent,2025-03-09
2158,occasional,2025-03-11
2159,occasional,2025-04-23
2160,occasional,2025-02-26
2161,occasional,2025-06-14
2162,occasional,2025-03-02
2163,occasional,2025-04-02
2164,occasional,2025-01-30
2165,occasional,2025-06-02
2166,occasional,2025-05-07
2167,occasional,2025-04-25
2168,frequent,2025-01-06
2169,occasional,2025-01-18
2170,occasional,2025-01-10
2171,occasional,2025-04-02
2172,frequent,2025-05-19
2173,frequent,2025-03-18
2174,occasional,2025-04-11
2175,frequent,2025-03-25
2176,occasional,2025-02-21
2177,frequent,2025-01-31
2178,occasional,2025-05-25
2179,occasional,2025-04-20
2180,occasional,2025-04-03
2181,occasional,2025-06-13
2182,frequent,2025-06-03
2183,frequent,2025-02-22
2184,occasional,2025-05-25
2185,occasional,2025-03-27
2186,occasional,2025-06-02
2187,occasional,2025-01-02
2188,occasional,2025-03-27
2189,occasional,2025-05-13
2190,occasional,2025-01-04
2191,frequent,2025-06-13
2192,occasional,2025-01-06
2193,occasional,2025-05-29
2194,occasional,2025-04-28
2195,frequent,2025-03-30
2196,occasional,2025-06-03
2197,occasional,2025-06-16
2198,occasional,2025-06-10
2199,occasional,2025-01-14
2200,occasional,2025-02-25
2201,occasional,2025-03-22
2202,frequent,2025-05-29
2203,occasional,2025-02-15
2204,frequent,2025-05-24
2205,occasional,2025-01-16
2206,occasional,2025-04-30
2207,frequent,2025-03-25
2208,occasional,2025-06-06
2209,frequent,2025-01-08
2210,occasional,2025-03-29
2211,occasional,2025-05-11
2212,occasional,2025-01-19
2213,frequent,2025-04-07
2214,occasional,2025-03-07
2215,occasional,2025-03-20
2216,occasional,2025-03-27
2217,occasional,2025-05-04
2218,frequent,2025-05-30
2219,occasional,2025-02-15
2220,frequent,2025-04-23
2221,occasional,2025-04-01
2222,occasional,2025-05-21
2223,frequent,2025-02-02
2224,frequent,2025-05-13
2225,frequent,2025-03-18
2226,occasional,2025-06-04
2227,occasional,2025-05-01
2228,occasional,2025-05-08
2229,frequent,2025-03-19
2230,frequent,2025-06-01
2231,occasional,2025-03-08
2232,frequent,2025-04-25
2233,occasional,2025-03-04
2234,occasional,2025-04-23
2235,occasional,2025-04-04
2236,occasional,2025-02-17
2237,occasional,2025-01-12
2238,frequent,2025-06-05
2239,frequent,2025-06-21
2240,frequent,2025-06-20
2241,occasional,2025-05-25
2242,frequent,2025-02-09
2243,occasional,2025-06-26
2244,occasional,2025-03-26
2245,occasional,2025-02-26
2246,occasional,2025-03-28
2247,frequent,2025-03-25
2248,occasional,2025-05-01
2249,occasional,2025-03-15
2250,frequent,2025-04-17
2251,frequent,2025-05-04
2252,occasional,2025-04-10
2253,occasional,2025-02-12
2254,occasional,2025-04-29
2255,occasional,2025-01-23
2256,occasional,2025-06-04
2257,occasional,2025-02-06
2258,occasional,2025-05-14
2259,occasional,2025-03-06
2260,occasional,2025-05-14
2261,occasional,2025-06-27
2262,occasional,2025-01-22
2263,occasional,2025-04-15
2264,occasional,2025-03-29
2265,occasional,2025-06-02
2266,occasional,2025-05-05
2267,occasional,2025-03-20
2268,occasional,2025-03-31
2269,frequent,2025-02-20
2270,occasional,2025-06-25
2271,frequent,2025-04-12
2272,occasional,2025-04-16
2273,occasional,2025-03-01
2274,occasional,2025-02-15
2275,occasional,2025-02-05
2276,occasional,2025-06-15
2277,occasional,2025-01-11
2278,occasional,2025-01-12
2279,occasional,2025-06-19
2280,frequent,2025-02-08
2281,frequent,2025-05-19
2282,occasional,2025-02-05
2283,occasional,2025-02-21
2284,frequent,2025-01-31
2285,frequent,2025-02-02
2286,frequent,2025-05-21
2287,occasional,2025-05-26
2288,occasional,2025-06-18
2289,occasional,2025-02-27
2290,frequent,2025-06-01
2291,occasional,2025-05-08
2292,frequent,2025-01-31
2293,frequent,2025-02-24
2294,occasional,2025-01-10
2295,frequent,2025-05-10
2296,frequent,2025-01-15
2297,frequent,2025-01-03
2298,frequent,2025-02-12
2299,frequent,2025-06-08
2300,occasional,2025-03-08
2301,occasional,2025-02-25
2302,occasional,2025-03-04
2303,occasional,2025-01-15
2304,frequent,2025-04-19
2305,occasional,2025-04-26
2306,occasional,2025-04-02
2307,frequent,2025-05-18
2308,occasional,2025-06-15
2309,frequent,2025-02-16
2310,occasional,2025-02-26
2311,occasional,2025-02-19
2312,occasional,2025-03-12
2313,occasional,2025-05-23
2314,occasional,2025-05-26
2315,occasional,2025-03-23
2316,frequent,2025-04-26
2317,frequent,2025-04-15
2318,occasional,2025-03-29
2319,occasional,2025-01-02
2320,occasional,2025-04-14
2321,occasional,2025-03-25
2322,occasional,2025-02-12
2323,occasional,2025-06-03
2324,occasional,2025-03-12
2325,occasional,2025-06-15
2326,occasional,2025-04-04
2327,occasional,2025-02-11
2328,frequent,2025-05-13
2329,occasional,2025-05-19
2330,frequent,2025-03-06
2331,frequent,2025-02-03
2332,frequent,2025-04-30
2333,occasional,2025-01-01
2334,occasional,2025-05-10
2335,frequent,2025-05-28
2336,occasional,2025-03-02
2337,occasional,2025-05-29
2338,occasional,2025-03-29
2339,frequent,2025-03-09
2340,occasional,2025-05-07
2341,occasional,2025-05-20
2342,frequent,2025-01-22
2343,frequent,2025-05-28
2344,occasional,2025-03-23
2345,occasional,2025-05-09
2346,occasional,2025-01-30
2347,occasional,2025-05-06
2348,occasional,2025-04-07
2349,occasional,2025-01-24
2350,frequent,2025-01-14
2351,occasional,2025-02-05
2352,occasional,2025-01-24
2353,occasional,2025-04-05
2354,occasional,2025-02-24
2355,occasional,2025-01-24
2356,frequent,2025-06-01
2357,occasional,2025-01-26
2358,frequent,2025-03-21
2359,occasional,2025-06-15
2360,frequent,2025-03-06
2361,frequent,2025-03-16
2362,occasional,2025-06-28
2363,frequent,2025-06-12
2364,occasional,2025-02-12
2365,occasional,2025-01-29
2366,frequent,2025-06-14
2367,frequent,2025-03-22
2368,occasional,2025-02-23
2369,occasional,2025-02-08
2370,occasional,2025-02-11
2371,occasional,2025-06-05
2372,occasional,2025-01-29
2373,occasional,2025-06-20
2374,occasional,2025-05-11
2375,occasional,2025-05-18
2376,frequent,2025-05-22
2377,occasional,2025-06-24
2378,occasional,2025-02-11
2379,occasional,2025-04-04
2380,occasional,2025-06-09
2381,occasional,2025-02-01
2382,occasional,2025-06-19
2383,occasional,2025-06-09
2384,occasional,2025-01-26
2385,occasional,2025-04-25
2386,occasional,2025-05-09
2387,occasional,2025-02-25
2388,occasional,2025-05-02
2389,occasional,2025-04-16
2390,occasional,2025-05-10
2391,occasional,2025-03-22
2392,frequent,2025-06-07
2393,occasional,2025-04-30
2394,frequent,2025-02-21
2395,occasional,2025-04-01
2396,occasional,2025-05-17
2397,frequent,2025-01-22
2398,frequent,2025-02-03
2399,occasional,2025-04-20
2400,occasional,2025-02-18
2401,occasional,2025-05-09
2402,frequent,2025-03-14
2403,occasional,2025-03-25
2404,occasional,2025-02-22
2405,occasional,2025-04-10
2406,occasional,2025-05-04
2407,occasional,2025-06-17
2408,frequent,2025-02-14
2409,occasional,2025-05-17
2410,occasional,2025-04-15
2411,occasional,2025-05-30
2412,frequent,2025-05-26
2413,occasional,2025-04-16
2414,frequent,2025-02-12
2415,occasional,2025-06-16
2416,occasional,2025-05-14
2417,occasional,2025-02-17
2418,frequent,2025-05-06
2419,frequent,2025-01-07
2420,occasional,2025-01-16
2421,frequent,2025-05-09
2422,frequent,2025-04-25
2423,occasional,2025-02-06
2424,occasional,2025-06-14
2425,frequent,2025-05-05
2426,occasional,2025-03-22
2427,frequent,2025-03-03
2428,occasional,2025-03-13
2429,occasional,2025-05-05
2430,occasional,2025-06-10
2431,occasional,2025-03-07
2432,occasional,2025-01-30
2433,occasional,2025-01-20
2434,frequent,2025-03-23
2435,occasional,2025-04-17
2436,occasional,2025-06-01
2437,occasional,2025-05-12
2438,occasional,2025-02-06
2439,occasional,2025-05-12
2440,frequent,2025-03-18
2441,occasional,2025-03-30
2442,occasional,2025-05-26
2443,occasional,2025-03-29
2444,occasional,2025-06-25
2445,occasional,2025-02-02
2446,occasional,2025-02-27
2447,frequent,2025-01-28
2448,frequent,2025-02-04
2449,frequent,2025-05-05
2450,occasional,2025-05-18
2451,frequent,2025-03-06
2452,occasional,2025-02-11
2453,occasional,2025-03-26
2454,occasional,2025-05-17
2455,occasional,2025-04-21
2456,frequent,2025-01-15
2457,occasional,2025-03-10
2458,occasional,2025-04-15
2459,occasional,2025-05-30
2460,occasional,2025-03-05
2461,occasional,2025-02-10
2462,occasional,2025-03-12
2463,occasional,2025-02-25
2464,occasional,2025-05-31
2465,occasional,2025-01-25
2466,frequent,2025-04-15
2467,occasional,2025-05-14
2468,frequent,2025-04-29
2469,occasional,2025-06-11
2470,occasional,2025-01-09
2471,frequent,2025-03-01
2472,occasional,2025-05-05
2473,occasional,2025-02-18
2474,occasional,2025-02-20
2475,occasional,2025-03-11
2476,occasional,2025-02-06
2477,frequent,2025-01-31
2478,occasional,2025-06-18
2479,frequent,2025-03-03
2480,occasional,2025-04-03
2481,frequent,2025-01-14
2482,occasional,2025-06-13
2483,occasional,2025-06-13
2484,frequent,2025-03-20
2485,occasional,2025-01-08
2486,occasional,2025-06-03
2487,occasional,2025-02-05
2488,occasional,2025-02-17
2489,occasional,2025-03-26
2490,occasional,2025-01-28
2491,frequent,2025-02-20
2492,frequent,2025-04-14
2493,occasional,2025-06-19
2494,occasional,2025-04-11
2495,occasional,2025-01-29
2496,occasional,2025-05-07
2497,occasional,2025-03-23
2498,occasional,2025-01-10
2499,occasional,2025-04-16
2500,occasional,2025-06-16
2501,occasional,2025-01-01
2502,occasional,2025-02-08
2503,occasional,2025-01-21
2504,occasional,2025-03-06
2505,frequent,2025-01-15
2506,frequent,2025-05-12
2507,occasional,2025-03-02
2508,occasional,2025-05-28
2509,occasional,2025-05-18
2510,occasional,2025-03-28
2511,frequent,2025-04-15
2512,occasional,2025-02-03
2513,occasional,2025-05-04
2514,occasional,2025-04-20
2515,occasional,2025-06-25
2516,occasional,2025-02-02
2517,frequent,2025-04-08
2518,occasional,2025-03-02
2519,occasional,2025-01-10
2520,occasional,2025-03-25
2521,occasional,2025-03-06
2522,frequent,2025-03-18
2523,frequent,2025-01-01
2524,occasional,2025-05-13
2525,occasional,2025-03-21
2526,frequent,2025-01-15
2527,frequent,2025-01-28
2528,occasional,2025-01-23
2529,frequent,2025-04-19
2530,occasional,2025-04-17
2531,occasional,2025-05-25
2532,occasional,2025-04-23
2533,frequent,2025-04-08
2534,frequent,2025-05-21
2535,occasional,2025-05-22
2536,occasional,2025-05-19
2537,occasional,2025-01-28
2538,frequent,2025-02-11
2539,occasional,2025-04-09
2540,occasional,2025-03-02
2541,occasional,2025-05-03
2542,occasional,2025-03-05
2543,occasional,2025-01-31
2544,occasional,2025-03-22
2545,frequent,2025-01-10
2546,occasional,2025-01-08
2547,frequent,2025-05-29
2548,occasional,2025-02-28
2549,occasional,2025-06-27
2550,frequent,2025-01-30
2551,occasional,2025-05-25
2552,frequent,2025-01-20
2553,occasional,2025-02-17
2554,occasional,2025-05-10
2555,frequent,2025-02-06
2556,occasional,2025-05-09
2557,occasional,2025-05-12
2558,frequent,2025-04-10
2559,frequent,2025-02-23
2560,occasional,2025-05-02
2561,occasional,2025-01-25
2562,occasional,2025-05-11
2563,frequent,2025-01-09
2564,frequent,2025-02-03
2565,occasional,2025-02-12
2566,frequent,2025-03-15
2567,frequent,2025-04-04
2568,frequent,2025-01-22
2569,occasional,2025-03-11
2570,occasional,2025-05-10
2571,occasional,2025-04-04
2572,occasional,2025-02-01
2573,occasional,2025-04-16
2574,occasional,2025-05-24
2575,frequent,2025-01-01
2576,occasional,2025-03-13
2577,occasional,2025-06-25
2578,occasional,2025-02-19
2579,occasional,2025-05-21
2580,occasional,2025-01-15
2581,frequent,2025-02-22
2582,occasional,2025-06-21
2583,occasional,2025-01-08
2584,occasional,2025-03-15
2585,occasional,2025-02-15
2586,occasional,2025-03-10
2587,frequent,2025-04-24
2588,occasional,2025-05-27
2589,frequent,2025-06-15
2590,occasional,2025-05-03
2591,occasional,2025-05-19
2592,occasional,2025-04-27
2593,occasional,2025-02-12
2594,occasional,2025-01-20
2595,frequent,2025-05-28
2596,occasional,2025-01-21
2597,frequent,2025-03-23
2598,occasional,2025-02-26
2599,frequent,2025-06-27
2600,frequent,2025-03-15
2601,occasional,2025-04-08
2602,frequent,2025-06-03
2603,occasional,2025-06-07
2604,occasional,2025-04-20
2605,frequent,2025-04-25
2606,occasional,2025-06-08
2607,frequent,2025-02-11
2608,frequent,2025-03-09
2609,occasional,2025-03-11
2610,frequent,2025-03-19
2611,occasional,2025-03-31
2612,frequent,2025-04-21
2613,frequent,2025-04-22
2614,occasional,2025-04-13
2615,occasional,2025-05-25
2616,frequent,2025-01-19
2617,occasional,2025-06-28
2618,frequent,2025-03-11
2619,occasional,2025-03-04
2620,occasional,2025-03-16
2621,occasional,2025-06-07
2622,occasional,2025-06-02
2623,occasional,2025-04-14
2624,occasional,2025-03-16
2625,occasional,2025-05-08
2626,occasional,2025-06-03
2627,frequent,2025-02-25
2628,occasional,2025-01-22
2629,occasional,2025-03-30
2630,occasional,2025-01-19
2631,occasional,2025-06-08
2632,occasional,2025-01-26
2633,frequent,2025-06-19
2634,frequent,2025-06-18
2635,occasional,2025-01-23
2636,occasional,2025-02-16
2637,occasional,2025-01-13
2638,occasional,2025-03-07
2639,occasional,2025-05-24
2640,occasional,2025-03-14
2641,frequent,2025-06-05
2642,frequent,2025-03-18
2643,occasional,2025-06-12
2644,occasional,2025-06-18
2645,frequent,2025-01-31
2646,occasional,2025-03-26
2647,occasional,2025-06-09
2648,occasional,2025-02-28
2649,occasional,2025-02-10
2650,occasional,2025-04-22
2651,frequent,2025-04-06
2652,occasional,2025-06-17
2653,occasional,2025-05-02
2654,frequent,2025-06-05
2655,occasional,2025-06-14
2656,occasional,2025-04-15
2657,occasional,2025-03-15
2658,occasional,2025-05-12
2659,frequent,2025-04-09
2660,occasional,2025-05-06
2661,occasional,2025-05-18
2662,occasional,2025-06-24
2663,frequent,2025-03-16
2664,occasional,2025-01-14
2665,occasional,2025-02-07
2666,frequent,2025-05-20
2667,frequent,2025-02-14
2668,occasional,2025-05-25
2669,occasional,2025-06-12
2670,occasional,2025-03-16
2671,occasional,2025-06-18
2672,occasional,2025-01-29
2673,occasional,2025-01-18
2674,frequent,2025-01-20
2675,occasional,2025-01-14
2676,frequent,2025-06-11
2677,occasional,2025-06-26
2678,frequent,2025-02-23
2679,frequent,2025-01-31
2680,occasional,2025-02-27
2681,frequent,2025-04-14
2682,occasional,2025-06-19
2683,frequent,2025-05-08
2684,occasional,2025-06-07
2685,occasional,2025-01-25
2686,frequent,2025-01-19
2687,frequent,2025-05-16
2688,occasional,2025-01-03
2689,occasional,2025-03-27
2690,occasional,2025-05-25
2691,occasional,2025-05-22
2692,occasional,2025-01-09
2693,frequent,2025-04-04
2694,occasional,2025-05-29
2695,occasional,2025-06-14
2696,occasional,2025-05-19
2697,occasional,2025-01-20
2698,occasional,2025-02-04
2699,occasional,2025-02-22
2700,occasional,2025-06-24
2701,occasional,2025-04-20
2702,occasional,2025-06-29
2703,frequent,2025-05-16
2704,frequent,2025-01-04
2705,occasional,2025-06-04
2706,occasional,2025-06-21
2707,frequent,2025-06-17
2708,frequent,2025-04-12
2709,frequent,2025-02-16
2710,frequent,2025-04-04
2711,occasional,2025-06-21
2712,occasional,2025-02-17
2713,occasional,2025-04-01
2714,occasional,2025-06-29
2715,frequent,2025-03-25
2716,frequent,2025-03-09
2717,occasional,2025-05-19
2718,occasional,2025-05-05
2719,occasional,2025-03-14
2720,frequent,2025-01-04
2721,occasional,2025-03-17
2722,occasional,2025-03-14
2723,occasional,2025-03-18
2724,occasional,2025-02-17
2725,occasional,2025-06-03
2726,occasional,2025-04-12
2727,frequent,2025-04-16
2728,frequent,2025-03-18
2729,frequent,2025-02-08
2730,occasional,2025-02-27
2731,occasional,2025-01-19
2732,occasional,2025-03-29
2733,frequent,2025-04-23
2734,occasional,2025-03-18
2735,occasional,2025-03-18
2736,occasional,2025-01-28
2737,occasional,2025-03-07
2738,occasional,2025-01-10
2739,occasional,2025-05-06
2740,frequent,2025-02-27
2741,occasional,2025-05-22
2742,frequent,2025-05-05
2743,frequent,2025-04-22
2744,frequent,2025-03-25
2745,occasional,2025-05-23
2746,occasional,2025-04-06
2747,occasional,2025-02-02
2748,frequent,2025-05-25
2749,occasional,2025-06-01
2750,occasional,2025-06-07
2751,occasional,2025-05-21
2752,occasional,2025-02-16
2753,frequent,2025-04-22
2754,occasional,2025-05-24
2755,occasional,2025-02-12
2756,frequent,2025-01-08
2757,occasional,2025-01-03
2758,occasional,2025-05-05
2759,occasional,2025-01-12
2760,frequent,2025-03-25
2761,frequent,2025-01-16
2762,frequent,2025-03-19
2763,occasional,2025-02-28
2764,occasional,2025-06-26
2765,frequent,2025-03-04
2766,occasional,2025-02-18
2767,occasional,2025-02-20
2768,frequent,2025-02-02
2769,occasional,2025-01-30
2770,occasional,2025-03-17
2771,frequent,2025-01-15
2772,frequent,2025-03-23
2773,occasional,2025-04-02
2774,occasional,2025-01-23
2775,occasional,2025-04-04
2776,occasional,2025-02-14
2777,frequent,2025-03-03
2778,frequent,2025-01-15
2779,occasional,2025-02-15
2780,frequent,2025-03-05
2781,frequent,2025-06-23
2782,occasional,2025-06-21
2783,occasional,2025-03-16
2784,occasional,2025-06-06
2785,occasional,2025-02-21
2786,frequent,2025-03-29
2787,occasional,2025-02-26
2788,frequent,2025-03-24
2789,occasional,2025-03-07
2790,occasional,2025-05-30
2791,occasional,2025-01-20
2792,occasional,2025-02-02
2793,occasional,2025-03-13
2794,frequent,2025-01-25
2795,occasional,2025-02-15
2796,occasional,2025-03-14
2797,frequent,2025-04-08
2798,occasional,2025-02-26
2799,occasional,2025-03-28
2800,frequent,2025-05-13
2801,occasional,2025-02-24
2802,occasional,2025-03-02
2803,occasional,2025-03-30
2804,occasional,2025-01-08
2805,occasional,2025-01-16
2806,occasional,2025-06-25
2807,occasional,2025-04-26
2808,frequent,2025-03-02
2809,occasional,2025-01-15
2810,occasional,2025-05-30
2811,frequent,2025-05-11
2812,occasional,2025-04-12
2813,occasional,2025-02-23
2814,frequent,2025-01-14
2815,occasional,2025-02-05
2816,occasional,2025-04-15
2817,occasional,2025-03-23
2818,frequent,2025-03-08
2819,frequent,2025-01-10
2820,occasional,2025-02-18
2821,occasional,2025-04-21
2822,frequent,2025-03-06
2823,occasional,2025-02-26
2824,frequent,2025-01-27
2825,occasional,2025-04-23
2826,occasional,2025-05-13
2827,occasional,2025-03-12
2828,frequent,2025-03-24
2829,occasional,2025-02-26
2830,frequent,2025-04-30
2831,occasional,2025-04-03
2832,occasional,2025-01-15
2833,frequent,2025-04-21
2834,frequent,2025-04-11
2835,occasional,2025-04-29
2836,occasional,2025-03-17
2837,occasional,2025-06-07
2838,frequent,2025-01-20
2839,occasional,2025-06-14
2840,occasional,2025-05-11
2841,occasional,2025-03-14
2842,occasional,2025-05-02
2843,occasional,2025-02-10
2844,occasional,2025-06-16
2845,occasional,2025-06-03
2846,occasional,2025-05-10
2847,occasional,2025-01-23
2848,frequent,2025-01-23
2849,occasional,2025-05-24
2850,occasional,2025-01-09
2851,occasional,2025-01-13
2852,frequent,2025-06-05
2853,frequent,2025-06-04
2854,occasional,2025-02-20
2855,frequent,2025-03-05
2856,occasional,2025-02-21
2857,frequent,2025-02-07
2858,frequent,2025-04-10
2859,frequent,2025-05-26
2860,frequent,2025-02-20
2861,occasional,2025-05-17
2862,frequent,2025-05-21
2863,occasional,2025-06-17
2864,occasional,2025-02-24
2865,occasional,2025-04-19
2866,occasional,2025-06-20
2867,occasional,2025-02-13
2868,occasional,2025-04-20
2869,frequent,2025-06-10
2870,occasional,2025-06-01
2871,occasional,2025-06-13
2872,occasional,2025-05-08
2873,occasional,2025-04-15
2874,occasional,2025-01-10
2875,occasional,2025-04-10
2876,occasional,2025-05-28
2877,occasional,2025-04-19
2878,frequent,2025-04-18
2879,occasional,2025-05-20
2880,frequent,2025-05-26
2881,occasional,2025-04-04
2882,occasional,2025-03-04
2883,frequent,2025-03-25
2884,frequent,2025-01-25
2885,frequent,2025-01-12
2886,occasional,2025-05-29
2887,occasional,2025-01-25
2888,occasional,2025-01-11
2889,occasional,2025-03-05
2890,occasional,2025-05-06
2891,occasional,2025-02-19
2892,occasional,2025-03-30
2893,occasional,2025-04-09
2894,occasional,2025-04-26
2895,frequent,2025-04-06
2896,occasional,2025-06-26
2897,occasional,2025-01-14
2898,frequent,2025-01-01
2899,occasional,2025-01-25
2900,frequent,2025-03-13
2901,frequent,2025-03-10
2902,occasional,2025-05-13
2903,frequent,2025-04-15
2904,occasional,2025-05-27
2905,occasional,2025-01-23
2906,frequent,2025-01-09
2907,occasional,2025-04-28
2908,frequent,2025-04-04
2909,occasional,2025-06-27
2910,occasional,2025-05-24
2911,frequent,2025-02-02
2912,frequent,2025-05-10
2913,occasional,2025-01-14
2914,occasional,2025-01-01
2915,frequent,2025-03-31
2916,occasional,2025-03-30
2917,occasional,2025-05-24
2918,occasional,2025-03-31
2919,occasional,2025-06-24
2920,occasional,2025-06-21
2921,occasional,2025-01-14
2922,occasional,2025-06-01
2923,occasional,2025-04-21
2924,frequent,2025-05-23
2925,occasional,2025-03-24
2926,occasional,2025-03-13
2927,occasional,2025-06-11
2928,occasional,2025-05-10
2929,occasional,2025-01-27
2930,occasional,2025-03-15
2931,occasional,2025-04-09
2932,occasional,2025-03-13
2933,frequent,2025-01-23
2934,occasional,2025-03-09
2935,occasional,2025-05-22
2936,frequent,2025-04-27
2937,occasional,2025-04-16
2938,occasional,2025-04-03
2939,occasional,2025-03-06
2940,frequent,2025-03-09
2941,frequent,2025-05-08
2942,occasional,2025-03-04
2943,frequent,2025-04-23
2944,occasional,2025-03-31
2945,occasional,2025-03-22
2946,frequent,2025-04-13
2947,occasional,2025-06-09
2948,occasional,2025-04-26
2949,occasional,2025-01-13
2950,occasional,2025-05-04
2951,occasional,2025-05-27
2952,occasional,2025-06-01
2953,occasional,2025-03-29
2954,occasional,2025-01-11
2955,occasional,2025-01-15
2956,occasional,2025-01-10
2957,occasional,2025-02-10
2958,occasional,2025-06-04
2959,frequent,2025-03-14
2960,occasional,2025-02-21
2961,frequent,2025-05-08
2962,occasional,2025-01-28
2963,occasional,2025-03-06
2964,occasional,2025-01-17
2965,occasional,2025-04-05
2966,occasional,2025-06-21
2967,occasional,2025-05-18
2968,occasional,2025-03-04
2969,occasional,2025-06-24
2970,occasional,2025-02-07
2971,occasional,2025-03-11
2972,frequent,2025-04-14
2973,occasional,2025-02-22
2974,occasional,2025-06-21
2975,occasional,2025-04-29
2976,frequent,2025-03-15
2977,occasional,2025-02-23
2978,frequent,2025-01-20
2979,occasional,2025-03-20
2980,occasional,2025-01-31
2981,occasional,2025-05-15
2982,frequent,2025-02-27
2983,occasional,2025-04-15
2984,occasional,2025-01-10
2985,occasional,2025-01-10
2986,occasional,2025-02-08
2987,frequent,2025-06-05
2988,occasional,2025-06-07
2989,occasional,2025-02-06
2990,occasional,2025-04-29
2991,frequent,2025-03-08
2992,occasional,2025-02-12
2993,occasional,2025-02-21
2994,occasional,2025-04-11
2995,frequent,2025-02-25
2996,occasional,2025-03-17
2997,frequent,2025-03-09
2998,occasional,2025-05-17
2999,frequent,2025-04-16
3000,occasional,2025-05-05
3001,occasional,2025-04-02
3002,occasional,2025-01-23
3003,frequent,2025-04-19
3004,occasional,2025-03-02
3005,occasional,2025-06-17
3006,occasional,2025-02-13
3007,occasional,2025-06-01
3008,frequent,2025-06-28
3009,occasional,2025-06-10
3010,frequent,2025-01-16
3011,occasional,2025-01-22
3012,frequent,2025-02-26
3013,occasional,2025-03-03
3014,occasional,2025-04-17
3015,occasional,2025-03-12
3016,occasional,2025-03-31
3017,occasional,2025-03-13
3018,occasional,2025-03-11
3019,frequent,2025-01-30
3020,occasional,2025-04-13
3021,frequent,2025-05-31
3022,occasional,2025-02-01
3023,occasional,2025-03-27
3024,occasional,2025-02-26
3025,frequent,2025-04-19
3026,occasional,2025-01-09
3027,occasional,2025-01-31
3028,occasional,2025-03-12
3029,occasional,2025-05-17
3030,occasional,2025-01-13
3031,frequent,2025-05-11
3032,occasional,2025-02-04
3033,occasional,2025-01-21
3034,frequent,2025-03-05
3035,frequent,2025-04-05
3036,frequent,2025-06-29
3037,occasional,2025-02-03
3038,occasional,2025-05-01
3039,frequent,2025-06-12
3040,occasional,2025-01-15
3041,frequent,2025-04-30
3042,occasional,2025-04-06
3043,frequent,2025-01-06
3044,occasional,2025-04-19
3045,occasional,2025-04-07
3046,occasional,2025-02-01
3047,occasional,2025-06-29
3048,occasional,2025-03-24
3049,occasional,2025-06-05
3050,frequent,2025-04-28
3051,frequent,2025-03-20
3052,occasional,2025-03-19
3053,frequent,2025-05-27
3054,frequent,2025-04-17
3055,occasional,2025-05-06
3056,occasional,2025-01-15
3057,occasional,2025-05-14
3058,frequent,2025-03-14
3059,frequent,2025-04-11
3060,occasional,2025-04-08
3061,frequent,2025-06-15
3062,frequent,2025-01-26
3063,occasional,2025-04-02
3064,occasional,2025-05-05
3065,occasional,2025-06-28
